"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"290435822201910","LN003",2019-10-07,"1-66970444",288004,65,78682.21,75856.96,2825.25
"290435822201910","LN004",2019-10-07,"1-66970444",287917,24,13487.31,7470.53,6016.77
"290435822201910","LN005",2019-10-07,"1-66970444",287907,46,58392.81,54770.7,3622.11
"290435822201910","LN006",2019-10-07,"1-66970444",287927,21,73075.61,67918.5,5157.11
"290435823201910","LN001",2019-10-08,"1-66970735",287897,55,87703.15,78293.22,9409.92
"290435823201910","LN002",2019-10-08,"1-66970735",287977,10,55460.62,48334.2,7126.42
"290435823201910","LN003",2019-10-08,"1-66970735",287944,27,30796.24,28979.72,1816.51
"290435823201910","LN004",2019-10-08,"1-66970735",287966,4,93965.27,89619.45,4345.82
"290435824201910","LN001",2019-10-09,"1-66970377",287933,62,12937.88,5057.6,7880.28
"290435824201910","LN002",2019-10-09,"1-66970377",287955,73,26922.63,21587.35,5335.28
"290435824201910","LN003",2019-10-09,"1-66970377",287951,63,99476.16,91855.45,7620.7
"290435824201910","LN004",2019-10-09,"1-66970377",287921,8,88775.59,80977.92,7797.66
"290435824201910","LN005",2019-10-09,"1-66970377",287911,9,97620.99,94085.16,3535.83
"290435824201910","LN006",2019-10-09,"1-66970377",287843,31,15405.08,7990.43,7414.65
"290435824201910","LN007",2019-10-09,"1-66970377",287821,58,59382.93,55425.57,3957.35
"290435824201910","LN008",2019-10-09,"1-66970377",287811,60,33114.79,29791.34,3323.45
"290435825201910","LN001",2019-10-10,"1-66970486",287879,9,82092.79,74486.31,7606.48
"290435825201910","LN002",2019-10-10,"1-66970486",287749,67,54713.95,52450.25,2263.69
"290435825201910","LN003",2019-10-10,"1-66970486",287849,30,59903.99,51591.97,8312.02
"290435825201910","LN004",2019-10-10,"1-66970486",287892,49,102407.52,96738.39,5669.12
"290435825201910","LN005",2019-10-10,"1-66970486",287711,20,98492.07,97473.59,1018.47
"290435825201910","LN006",2019-10-10,"1-66970486",288004,55,27403.21,22882.09,4521.11
"290435825201910","LN007",2019-10-10,"1-66970486",287917,63,98138.52,97276.94,861.57
"290435826201910","LN001",2019-10-13,"1-66970396",287907,44,106836.65,99156.69,7679.96
"290435826201910","LN002",2019-10-13,"1-66970396",287927,15,31438.25,24938.41,6499.83
"290435826201910","LN003",2019-10-13,"1-66970396",287897,9,51720.76,48502.94,3217.82
"290435826201910","LN004",2019-10-13,"1-66970396",287977,9,94182.61,85796.05,8386.56
"290435826201910","LN005",2019-10-13,"1-66970396",287944,70,25373.28,24960.42,412.86
"290435826201910","LN006",2019-10-13,"1-66970396",287966,39,19135.1,11097.97,8037.13
"290435826201910","LN007",2019-10-13,"1-66970396",287933,11,30328.5,25393.95,4934.54
"290435826201910","LN008",2019-10-13,"1-66970396",287955,2,20924.44,15265.22,5659.21
"290435826201910","LN009",2019-10-13,"1-66970396",287951,58,32446.16,28409.36,4036.79
"290435827201910","LN001",2019-10-14,"1-66970587",287921,71,15181.04,8117.49,7063.55
"290435827201910","LN002",2019-10-14,"1-66970587",287911,46,29960.58,23899.8,6060.77
"290435827201910","LN003",2019-10-14,"1-66970587",287843,51,102615.28,98270.69,4344.58
"290435827201910","LN004",2019-10-14,"1-66970587",287821,68,12017.64,3669.83,8347.8
"290435827201910","LN005",2019-10-14,"1-66970587",287811,64,101855.25,96805.65,5049.6
"290435827201910","LN006",2019-10-14,"1-66970587",287879,4,15170.65,10182.58,4988.07
"290435827201910","LN007",2019-10-14,"1-66970587",287749,20,60524.92,57184.05,3340.86
"290435828201910","LN001",2019-10-15,"1-66970771",287849,37,85642.33,84633.63,1008.7
"290435828201910","LN002",2019-10-15,"1-66970771",287892,63,72615.18,69084.65,3530.53
"290435828201910","LN003",2019-10-15,"1-66970771",287711,43,71536.09,71008.53,527.56
"290435828201910","LN004",2019-10-15,"1-66970771",288004,48,62251.63,53787.67,8463.95
"290435828201910","LN005",2019-10-15,"1-66970771",287917,20,84419.15,84001.43,417.71
"290435828201910","LN006",2019-10-15,"1-66970771",287907,29,91885.01,87139.71,4745.3
"290435828201910","LN007",2019-10-15,"1-66970771",287927,22,61204.73,52675.23,8529.49
"290435828201910","LN008",2019-10-15,"1-66970771",287897,23,7190.29,3733.54,3456.74
"290435828201910","LN009",2019-10-15,"1-66970771",287977,6,63929.74,62846.36,1083.37
"290435829201910","LN001",2019-10-16,"1-66970818",287944,34,63687.89,57007.5,6680.38
"290435829201910","LN002",2019-10-16,"1-66970818",287966,31,64514.29,55261.37,9252.92
"290435829201910","LN003",2019-10-16,"1-66970818",287933,38,52407.59,44757.38,7650.21
"290435829201910","LN004",2019-10-16,"1-66970818",287955,8,89232.5,85961.93,3270.56
"290435829201910","LN005",2019-10-16,"1-66970818",287951,58,6694.11,6249.45,444.65
"290435830201910","LN001",2019-10-17,"1-66970340",287921,21,63542.94,59350.7,4192.23
"290435830201910","LN002",2019-10-17,"1-66970340",287911,49,32432.56,28106.14,4326.41
"290435830201910","LN003",2019-10-17,"1-66970340",287843,42,52089.8,45591.65,6498.15
"290435830201910","LN004",2019-10-17,"1-66970340",287821,31,38405.68,31345.63,7060.04
"290435830201910","LN005",2019-10-17,"1-66970340",287811,47,63463.64,58350.7,5112.93
"290435830201910","LN006",2019-10-17,"1-66970340",287879,12,98500.6,90554.71,7945.88
"290435830201910","LN007",2019-10-17,"1-66970340",287749,54,53921.78,49612.69,4309.09
"290435831201910","LN001",2019-10-20,"1-66970596",287849,42,71184.91,65450.07,5734.83
"290435831201910","LN002",2019-10-20,"1-66970596",287892,23,59568.15,50964.8,8603.34
"290435831201910","LN003",2019-10-20,"1-66970596",287711,34,94573.37,88756.61,5816.76
"290435831201910","LN004",2019-10-20,"1-66970596",288004,74,46804.97,42471.91,4333.05
"290435831201910","LN005",2019-10-20,"1-66970596",287917,31,26472.17,18018.29,8453.88
"290435831201910","LN006",2019-10-20,"1-66970596",287907,7,73858.98,67612.2,6246.78
"290435831201910","LN007",2019-10-20,"1-66970596",287927,75,17862.25,8503.12,9359.13
"290435832201910","LN001",2019-10-21,"1-66970742",287897,57,42787.95,34034.72,8753.23
"290435832201910","LN002",2019-10-21,"1-66970742",287977,66,81216.27,78635.82,2580.45
"290435832201910","LN003",2019-10-21,"1-66970742",287944,57,48878.19,48762.07,116.12
"290435832201910","LN004",2019-10-21,"1-66970742",287966,49,61980.72,55935.61,6045.1
"290435832201910","LN005",2019-10-21,"1-66970742",287933,57,35807.07,31219.62,4587.44
"290435832201910","LN006",2019-10-21,"1-66970742",287955,62,33510.19,30089.3,3420.89
"290435832201910","LN007",2019-10-21,"1-66970742",287951,16,39169.75,33430.59,5739.16
"290435833201910","LN001",2019-10-22,"1-66970368",287921,10,98187.44,90927.53,7259.91
"290435833201910","LN002",2019-10-22,"1-66970368",287911,49,92617.38,87417.73,5199.65
"290435833201910","LN003",2019-10-22,"1-66970368",287843,9,105407.47,99421.45,5986.02
"290435833201910","LN004",2019-10-22,"1-66970368",287821,69,53239.6,45584.92,7654.68
"290435833201910","LN005",2019-10-22,"1-66970368",287811,41,17253.58,8973.67,8279.91
"290435833201910","LN006",2019-10-22,"1-66970368",287879,13,38784.6,29196.33,9588.26
"290435834201910","LN001",2019-10-23,"1-66970540",287749,65,85424.87,81433.77,3991.1
"290435834201910","LN002",2019-10-23,"1-66970540",287849,60,14563.47,8648.13,5915.33
"290435834201910","LN003",2019-10-23,"1-66970540",287892,66,91231.39,89935.79,1295.6
"290435834201910","LN004",2019-10-23,"1-66970540",287711,23,14457.17,5175.37,9281.8
"290435834201910","LN005",2019-10-23,"1-66970540",288004,74,13666.08,6042.57,7623.51
"290435834201910","LN006",2019-10-23,"1-66970540",287917,13,76649.44,72831.45,3817.98
"290435835201910","LN001",2019-10-24,"1-66970675",287907,22,45104.14,38750.08,6354.06
"290435835201910","LN002",2019-10-24,"1-66970675",287927,21,58859.64,57786.08,1073.55
"290435835201910","LN003",2019-10-24,"1-66970675",287897,30,78562.08,75565.16,2996.91
"290435835201910","LN004",2019-10-24,"1-66970675",287977,67,14795.55,7599.16,7196.38
"290435835201910","LN005",2019-10-24,"1-66970675",287944,62,23710.55,19476.08,4234.46
"290435835201910","LN006",2019-10-24,"1-66970675",287966,42,59317.88,56836.71,2481.17
"290435835201910","LN007",2019-10-24,"1-66970675",287933,46,42114.49,34841.61,7272.87
"290435836201910","LN001",2019-10-27,"1-66970499",287955,5,70314.14,63868.07,6446.07
"290435836201910","LN002",2019-10-27,"1-66970499",287951,64,37733.09,30944.79,6788.29
"290435836201910","LN003",2019-10-27,"1-66970499",287921,62,37059.47,31619.34,5440.12
"290435836201910","LN004",2019-10-27,"1-66970499",287911,21,94513.3,92431.52,2081.77
"290435836201910","LN005",2019-10-27,"1-66970499",287843,45,59342.11,54152.23,5189.88
"290435836201910","LN006",2019-10-27,"1-66970499",287821,72,39882.69,34616.62,5266.06
"290435837201910","LN001",2019-10-28,"1-66970648",287811,57,25128.15,24145.74,982.4
"290435837201910","LN002",2019-10-28,"1-66970648",287879,22,70134.72,63523.35,6611.36
"290435837201910","LN003",2019-10-28,"1-66970648",287749,23,39452.26,38528.12,924.14
"290435837201910","LN004",2019-10-28,"1-66970648",287849,62,65903.23,58185.14,7718.09
"290435837201910","LN005",2019-10-28,"1-66970648",287892,71,75237.12,70820.79,4416.32
"290435837201910","LN006",2019-10-28,"1-66970648",287711,4,49302.19,39744.56,9557.63
"290435838201910","LN001",2019-10-29,"1-66970825",288004,64,61824.36,60856.73,967.62
"290435838201910","LN002",2019-10-29,"1-66970825",287917,12,69787.05,69411.17,375.87
"290435838201910","LN003",2019-10-29,"1-66970825",287907,17,84532.06,79400.38,5131.67
"290435838201910","LN004",2019-10-29,"1-66970825",287927,15,94568.22,89781.63,4786.59
"290435838201910","LN005",2019-10-29,"1-66970825",287897,28,3486.84,1444.12,2042.72
"290435838201910","LN006",2019-10-29,"1-66970825",287977,33,82344.46,81216.46,1127.99
"290435838201910","LN007",2019-10-29,"1-66970825",287944,11,98736.27,94395.85,4340.42
"290435838201910","LN008",2019-10-29,"1-66970825",287966,11,45993.25,42706.02,3287.22
