"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
"29043574420209","LN001",2020-09-05,"1-66970626",287753,11,66757.58,59088.73,7668.84
"29043574420209","LN002",2020-09-05,"1-66970626",287759,68,38008.21,33220.5,4787.7
"29043574420209","LN003",2020-09-05,"1-66970626",287974,67,15077.54,10408.98,4668.55
"29043574420209","LN004",2020-09-05,"1-66970626",287941,56,15699.09,14150.74,1548.34
"29043574420209","LN005",2020-09-05,"1-66970626",287963,37,85483.42,83381.72,2101.7
"29043574420209","LN006",2020-09-05,"1-66970626",287930,48,63135.44,56659.34,6476.09
"29043574520209","LN001",2020-09-08,"1-66970668",287952,35,54738.77,54638.04,100.73
"29043574520209","LN002",2020-09-08,"1-66970668",287928,61,8521.02,4036.19,4484.83
"29043574520209","LN003",2020-09-08,"1-66970668",287866,27,13671.1,6298.49,7372.6
"29043574520209","LN004",2020-09-08,"1-66970668",287738,7,25625.7,20038.37,5587.32
"29043574620209","LN001",2020-09-09,"1-66970399",287727,69,45568.94,38223.89,7345.04
"29043574620209","LN002",2020-09-09,"1-66970399",287766,40,107958.13,99882.22,8075.9
"29043574620209","LN003",2020-09-09,"1-66970399",287891,15,51393.86,44996.21,6397.65
"29043574620209","LN004",2020-09-09,"1-66970399",287989,30,10577.85,6176.7,4401.15
"29043574620209","LN005",2020-09-09,"1-66970399",287987,42,28913.98,19850.51,9063.46
"29043574620209","LN006",2020-09-09,"1-66970399",287995,33,21112.57,13939.07,7173.49
"29043574620209","LN007",2020-09-09,"1-66970399",287786,60,100248.62,96834.76,3413.85
"29043574620209","LN008",2020-09-09,"1-66970399",287791,28,86384.49,79092.2,7292.29
"29043574720209","LN001",2020-09-10,"1-66970338",287986,16,92196.76,83662.75,8534
"29043574720209","LN002",2020-09-10,"1-66970338",287984,22,31005.22,27227.49,3777.73
"29043574720209","LN003",2020-09-10,"1-66970338",287991,14,98583.89,92220.36,6363.53
"29043574720209","LN004",2020-09-10,"1-66970338",287988,47,12793.26,5769.08,7024.17
"29043574720209","LN005",2020-09-10,"1-66970338",288005,25,60971,57553.34,3417.65
"29043574720209","LN006",2020-09-10,"1-66970338",288003,69,105928.83,99350.73,6578.09
"29043574720209","LN007",2020-09-10,"1-66970338",287835,5,83442.59,74658.02,8784.56
"29043574820209","LN001",2020-09-11,"1-66970571",287815,66,67491.95,65730.99,1760.95
"29043574820209","LN002",2020-09-11,"1-66970571",287828,23,23716.17,22693.77,1022.4
"29043574820209","LN003",2020-09-11,"1-66970571",287714,55,46782.4,45790.34,992.06
"29043574820209","LN004",2020-09-11,"1-66970571",287753,6,87708.69,86100.24,1608.44
"29043574820209","LN005",2020-09-11,"1-66970571",287759,54,57897.73,54586.42,3311.31
"29043574820209","LN006",2020-09-11,"1-66970571",287974,37,21011.34,17404.55,3606.78
"29043574820209","LN007",2020-09-11,"1-66970571",287941,71,108790.74,100966.98,7823.76
"29043574820209","LN008",2020-09-11,"1-66970571",287963,3,69158.5,61352.36,7806.13
"29043574820209","LN009",2020-09-11,"1-66970571",287930,58,73252.95,63229.28,10023.66
"29043574920209","LN001",2020-09-12,"1-66970737",287952,20,13563.8,6450.96,7112.84
"29043574920209","LN002",2020-09-12,"1-66970737",287928,29,16453.49,12843.31,3610.17
"29043574920209","LN003",2020-09-12,"1-66970737",287866,63,16756.35,9213.15,7543.2
"29043574920209","LN004",2020-09-12,"1-66970737",287738,29,88912.96,81935.1,6977.86
"29043574920209","LN005",2020-09-12,"1-66970737",287727,8,16437.04,7648.04,8789
"29043574920209","LN006",2020-09-12,"1-66970737",287766,2,56901.56,55127.17,1774.39
"29043574920209","LN007",2020-09-12,"1-66970737",287891,64,62106.71,59567.13,2539.57
"29043575020209","LN001",2020-09-15,"1-66970430",287989,75,29564.63,29066.31,498.31
"29043575020209","LN002",2020-09-15,"1-66970430",287987,38,95880.82,90584.24,5296.57
"29043575020209","LN003",2020-09-15,"1-66970430",287995,17,109842.75,100101.17,9741.58
"29043575020209","LN004",2020-09-15,"1-66970430",287786,60,59799.26,54881.7,4917.56
"29043575020209","LN005",2020-09-15,"1-66970430",287791,64,25187.17,21939.33,3247.84
"29043575020209","LN006",2020-09-15,"1-66970430",287986,45,9890.7,2996.26,6894.44
"29043575020209","LN007",2020-09-15,"1-66970430",287984,67,37845.35,36925.55,919.79
"29043575020209","LN008",2020-09-15,"1-66970430",287991,54,25937.42,25778.36,159.05
"29043575020209","LN009",2020-09-15,"1-66970430",287988,15,54228.8,50682.02,3546.77
"29043575120209","LN001",2020-09-16,"1-66970466",288005,16,16220.87,11414.26,4806.6
"29043575120209","LN002",2020-09-16,"1-66970466",288003,55,75044.53,69790.94,5253.58
"29043575120209","LN003",2020-09-16,"1-66970466",287835,8,85161.74,84167.32,994.42
"29043575120209","LN004",2020-09-16,"1-66970466",287815,21,68184.53,67704.7,479.82
"29043575120209","LN005",2020-09-16,"1-66970466",287828,18,95780.54,86532.43,9248.1
"29043575220209","LN001",2020-09-17,"1-66970760",287714,19,51768.79,42039.76,9729.03
"29043575220209","LN002",2020-09-17,"1-66970760",287753,75,47166.17,37278.64,9887.52
"29043575220209","LN003",2020-09-17,"1-66970760",287759,29,88594.09,79926.24,8667.84
"29043575220209","LN004",2020-09-17,"1-66970760",287974,5,80550.33,76804.66,3745.66
"29043575220209","LN005",2020-09-17,"1-66970760",287941,18,54815.06,45440.42,9374.64
"29043575220209","LN006",2020-09-17,"1-66970760",287963,43,103970.81,94694.59,9276.22
"29043575220209","LN007",2020-09-17,"1-66970760",287930,9,11590.31,9613.93,1976.37
"29043575320209","LN001",2020-09-18,"1-66970563",287952,19,56015.31,53861.74,2153.56
"29043575320209","LN002",2020-09-18,"1-66970563",287928,23,106453.07,99490.62,6962.45
"29043575320209","LN003",2020-09-18,"1-66970563",287866,74,79702.25,79331.84,370.41
"29043575320209","LN004",2020-09-18,"1-66970563",287738,19,102200.04,94033.48,8166.56
"29043575320209","LN005",2020-09-18,"1-66970563",287727,23,72848.62,70263.21,2585.4
"29043575320209","LN006",2020-09-18,"1-66970563",287766,64,24419.67,21401.04,3018.63
"29043575320209","LN007",2020-09-18,"1-66970563",287891,71,66247.53,64685.36,1562.17
"29043575420209","LN001",2020-09-19,"1-66970475",287989,11,10336.71,9077.47,1259.24
"29043575420209","LN002",2020-09-19,"1-66970475",287987,42,35414.09,31121.78,4292.3
"29043575420209","LN003",2020-09-19,"1-66970475",287995,35,32897.06,32574.8,322.25
"29043575420209","LN004",2020-09-19,"1-66970475",287786,15,36818.09,30597.81,6220.27
"29043575420209","LN005",2020-09-19,"1-66970475",287791,11,8834.74,5726.03,3108.7
"29043575420209","LN006",2020-09-19,"1-66970475",287986,71,77760.94,74523.56,3237.37
"29043575420209","LN007",2020-09-19,"1-66970475",287984,45,37501.62,28882.74,8618.87
"29043575520209","LN001",2020-09-22,"1-66970685",287991,24,23687.45,19186.14,4501.3
"29043575520209","LN002",2020-09-22,"1-66970685",287988,54,36836.96,30284,6552.95
"29043575520209","LN003",2020-09-22,"1-66970685",288005,53,34470.51,30515.06,3955.45
"29043575520209","LN004",2020-09-22,"1-66970685",288003,61,64424.64,57234.23,7190.41
"29043575520209","LN005",2020-09-22,"1-66970685",287835,34,73220.65,72400.56,820.08
"29043575520209","LN006",2020-09-22,"1-66970685",287815,38,78792.89,76068.84,2724.04
"29043575620209","LN001",2020-09-23,"1-66970744",287828,22,13785.83,9728.46,4057.36
"29043575620209","LN002",2020-09-23,"1-66970744",287714,71,70573.71,66771.16,3802.54
"29043575620209","LN003",2020-09-23,"1-66970744",287753,43,54967.42,52113.17,2854.25
"29043575620209","LN004",2020-09-23,"1-66970744",287759,48,37259.32,36414.84,844.47
"29043575620209","LN005",2020-09-23,"1-66970744",287974,68,41059.15,35122.42,5936.73
"29043575620209","LN006",2020-09-23,"1-66970744",287941,44,37410.02,32712.15,4697.87
"29043575720209","LN001",2020-09-24,"1-66970516",287963,26,8723.04,1401.96,7321.07
"29043575720209","LN002",2020-09-24,"1-66970516",287930,42,29779.75,22742.4,7037.34
"29043575720209","LN003",2020-09-24,"1-66970516",287952,6,90358.5,82078,8280.49
"29043575720209","LN004",2020-09-24,"1-66970516",287928,56,24970.11,15105.22,9864.89
"29043575720209","LN005",2020-09-24,"1-66970516",287866,5,4011.73,2301.74,1709.99
"29043575720209","LN006",2020-09-24,"1-66970516",287738,23,98232.61,93770.69,4461.91
"29043575720209","LN007",2020-09-24,"1-66970516",287727,68,100426.28,97795.06,2631.21
"29043575820209","LN001",2020-09-25,"1-66970539",287766,2,84252.08,80506.18,3745.9
"29043575820209","LN002",2020-09-25,"1-66970539",287891,64,78579.37,68603.28,9976.09
"29043575820209","LN003",2020-09-25,"1-66970539",287989,32,65782.47,58996.56,6785.9
"29043575820209","LN004",2020-09-25,"1-66970539",287987,41,35198.89,30131.46,5067.42
"29043575820209","LN005",2020-09-25,"1-66970539",287995,13,72101.84,67560.87,4540.97
"29043575820209","LN006",2020-09-25,"1-66970539",287786,57,30237.37,23284.95,6952.42
"29043575920209","LN001",2020-09-26,"1-66970768",287791,33,82314.7,77846.69,4468.01
"29043575920209","LN002",2020-09-26,"1-66970768",287986,32,78136.64,72733.89,5402.75
"29043575920209","LN003",2020-09-26,"1-66970768",287984,4,98012.1,91085.53,6926.56
"29043575920209","LN004",2020-09-26,"1-66970768",287991,65,73674.71,70946.84,2727.87
"29043575920209","LN005",2020-09-26,"1-66970768",287988,53,30161.68,25541.19,4620.48
"29043575920209","LN006",2020-09-26,"1-66970768",288005,27,61320.79,57436.72,3884.07
"29043576020209","LN001",2020-09-29,"1-66970473",288003,12,18123.13,9707.93,8415.2
"29043576020209","LN002",2020-09-29,"1-66970473",287835,7,21281.74,19953.68,1328.05
"29043576020209","LN003",2020-09-29,"1-66970473",287815,48,66352.87,58267.65,8085.21
"29043576020209","LN004",2020-09-29,"1-66970473",287828,12,85149.63,80025.98,5123.65
"29043576020209","LN005",2020-09-29,"1-66970473",287714,10,58173.77,57010.51,1163.26
"29043576020209","LN006",2020-09-29,"1-66970473",287753,26,63562.86,61166.38,2396.48
"29043576020209","LN007",2020-09-29,"1-66970473",287759,48,24854.34,23193.12,1661.21
"29043576020209","LN008",2020-09-29,"1-66970473",287974,67,83589.53,74264.38,9325.14
"29043576020209","LN009",2020-09-29,"1-66970473",287941,16,96433.56,87659.05,8774.51
"29043576020209","LN010",2020-09-29,"1-66970473",287963,65,99325.74,91254.76,8070.97
"29043576120209","LN001",2020-09-30,"1-66970617",287930,7,34170.34,24169.47,10000.86
"29043576120209","LN002",2020-09-30,"1-66970617",287952,25,68799.23,66744,2055.23
"29043576120209","LN003",2020-09-30,"1-66970617",287928,42,58536.72,52493.23,6043.49
"29043576120209","LN004",2020-09-30,"1-66970617",287866,74,50685.94,49372.11,1313.82
"29043576120209","LN005",2020-09-30,"1-66970617",287738,32,33042.53,26256.28,6786.25
"29043576120209","LN006",2020-09-30,"1-66970617",287727,44,42785.33,38762.02,4023.3
"29043576120209","LN007",2020-09-30,"1-66970617",287766,54,39358.22,37825.82,1532.39
"29043576120209","LN008",2020-09-30,"1-66970617",287891,30,3429.46,2329.75,1099.7
"29043576120209","LN009",2020-09-30,"1-66970617",287989,31,39916.77,34728.13,5188.64
"29043576120209","LN010",2020-09-30,"1-66970617",287987,19,84714.43,81002.73,3711.7
"29043576420209","LN001",2020-09-01,"1-66970474",287759,39,23418.29,21890.92,1527.37
"29043576420209","LN002",2020-09-01,"1-66970474",287974,66,38163.55,33961.34,4202.21
"29043576420209","LN003",2020-09-01,"1-66970474",287941,61,28554.72,21988.41,6566.3
"29043576420209","LN004",2020-09-01,"1-66970474",287963,55,34236.75,24750.18,9486.57
"29043576420209","LN005",2020-09-01,"1-66970474",287930,34,74719.01,69829.52,4889.48
"29043576420209","LN006",2020-09-01,"1-66970474",287952,66,68499.18,62705.56,5793.61
"29043576420209","LN007",2020-09-01,"1-66970474",287928,9,95304.6,87688.6,7616
"29043576520209","LN001",2020-09-02,"1-66970734",287866,12,61260.6,54333.52,6927.08
"29043576520209","LN002",2020-09-02,"1-66970734",287738,59,32951.96,30110.17,2841.78
"29043576520209","LN003",2020-09-02,"1-66970734",287727,66,73037.63,69002.61,4035.01
"29043576520209","LN004",2020-09-02,"1-66970734",287766,24,34069.27,26538.1,7531.16
"29043576520209","LN005",2020-09-02,"1-66970734",287891,18,13207.14,9711.64,3495.5
"29043576520209","LN006",2020-09-02,"1-66970734",287989,34,102952.32,97234.34,5717.98
"29043576520209","LN007",2020-09-02,"1-66970734",287987,52,23579.46,15559.31,8020.14
"29043576520209","LN008",2020-09-02,"1-66970734",287995,8,92927.59,86418.01,6509.58
"29043576620209","LN001",2020-09-03,"1-66970772",287786,35,99860.53,93242.92,6617.61
"29043576620209","LN002",2020-09-03,"1-66970772",287791,17,55937.98,45983.21,9954.77
"29043576620209","LN003",2020-09-03,"1-66970772",287986,41,84929.05,75318.4,9610.65
"29043576620209","LN004",2020-09-03,"1-66970772",287984,31,102729.98,96382.49,6347.49
"29043576620209","LN005",2020-09-03,"1-66970772",287991,47,79509.82,72213.94,7295.88
"29043576620209","LN006",2020-09-03,"1-66970772",287988,20,50726.42,42005.9,8720.51
"29043576720209","LN001",2020-09-04,"1-66970777",288005,42,48636.24,40113.79,8522.45
"29043576720209","LN002",2020-09-04,"1-66970777",288003,42,45893.7,38542.45,7351.25
"29043576720209","LN003",2020-09-04,"1-66970777",287835,25,91536.94,89407.42,2129.51
"29043576720209","LN004",2020-09-04,"1-66970777",287815,16,15945.07,9097.81,6847.25
"29043576720209","LN005",2020-09-04,"1-66970777",287828,62,39705.4,31819.56,7885.84
"29043576720209","LN006",2020-09-04,"1-66970777",287714,73,30164.32,25065.55,5098.76
"29043576820209","LN001",2020-09-05,"1-66970626",287753,73,68226.16,62656.32,5569.83
"29043576820209","LN002",2020-09-05,"1-66970626",287759,67,82672.51,81259.33,1413.18
"29043576820209","LN003",2020-09-05,"1-66970626",287974,53,107026.34,100864.49,6161.85
"29043576820209","LN004",2020-09-05,"1-66970626",287941,22,36264.25,35770.01,494.24
"29043576820209","LN005",2020-09-05,"1-66970626",287963,22,50789.82,42725.62,8064.2
"29043576820209","LN006",2020-09-05,"1-66970626",287930,26,32476.64,26768.8,5707.83
"29043576920209","LN001",2020-09-08,"1-66970668",287952,27,23007.34,15160.09,7847.24
"29043576920209","LN002",2020-09-08,"1-66970668",287928,49,44812.74,42980.22,1832.52
"29043576920209","LN003",2020-09-08,"1-66970668",287866,55,85668.06,82027.53,3640.53
"29043576920209","LN004",2020-09-08,"1-66970668",287738,12,32439.83,24507.91,7931.91
"29043577020209","LN001",2020-09-09,"1-66970399",287727,67,51408.49,44845.09,6563.39
"29043577020209","LN002",2020-09-09,"1-66970399",287766,10,7736.84,7232.96,503.88
"29043577020209","LN003",2020-09-09,"1-66970399",287891,20,81333.59,73839.79,7493.79
"29043577020209","LN004",2020-09-09,"1-66970399",287989,51,49029.61,40581.35,8448.26
"29043577020209","LN005",2020-09-09,"1-66970399",287987,16,27214.13,20713.1,6501.02
"29043577020209","LN006",2020-09-09,"1-66970399",287995,32,63072.15,55508.09,7564.05
"29043577020209","LN007",2020-09-09,"1-66970399",287786,49,89840.57,82457.73,7382.83
"29043577020209","LN008",2020-09-09,"1-66970399",287791,40,65075.08,58784,6291.08
"29043577120209","LN001",2020-09-10,"1-66970338",287986,51,30841.86,20747.37,10094.49
"29043577120209","LN002",2020-09-10,"1-66970338",287984,67,96048.6,92076.51,3972.09
"29043577120209","LN003",2020-09-10,"1-66970338",287991,18,94984.15,94768.7,215.44
"29043577120209","LN004",2020-09-10,"1-66970338",287988,75,102961,95563.72,7397.27
"29043577120209","LN005",2020-09-10,"1-66970338",288005,32,31281.24,27832.36,3448.87
"29043577120209","LN006",2020-09-10,"1-66970338",288003,56,105892.99,98637.24,7255.74
"29043577120209","LN007",2020-09-10,"1-66970338",287835,13,25551.58,22437.59,3113.99
"29043577220209","LN001",2020-09-11,"1-66970571",287815,24,55125.64,48029.66,7095.98
"29043577220209","LN002",2020-09-11,"1-66970571",287828,33,55688.13,50956.79,4731.34
"29043577220209","LN003",2020-09-11,"1-66970571",287714,68,81197.96,77544.75,3653.21
"29043577220209","LN004",2020-09-11,"1-66970571",287753,14,103781.02,100816,2965.02
"29043577220209","LN005",2020-09-11,"1-66970571",287759,44,92880.83,91233.16,1647.66
"29043577220209","LN006",2020-09-11,"1-66970571",287974,51,69682.92,64937.68,4745.24
"29043577220209","LN007",2020-09-11,"1-66970571",287941,72,59831.12,55729.48,4101.64
"29043577220209","LN008",2020-09-11,"1-66970571",287963,31,49021.54,44148.88,4872.65
"29043577220209","LN009",2020-09-11,"1-66970571",287930,63,59784.42,55310.85,4473.56
"29043577320209","LN001",2020-09-12,"1-66970737",287952,37,31696.44,28713.66,2982.77
"29043577320209","LN002",2020-09-12,"1-66970737",287928,7,40032.75,37032.45,3000.3
"29043577320209","LN003",2020-09-12,"1-66970737",287866,59,11423.17,7959.14,3464.03
"29043577320209","LN004",2020-09-12,"1-66970737",287738,25,102473.59,93050.02,9423.56
"29043577320209","LN005",2020-09-12,"1-66970737",287727,50,33268.45,31709.91,1558.54
"29043577320209","LN006",2020-09-12,"1-66970737",287766,67,49580.47,44683.03,4897.43
"29043577320209","LN007",2020-09-12,"1-66970737",287891,51,77102.83,72949.33,4153.49
"29043577420209","LN001",2020-09-15,"1-66970430",287989,66,94535.7,93808.65,727.05
"29043577420209","LN002",2020-09-15,"1-66970430",287987,52,98937.93,94107.43,4830.49
"29043577420209","LN003",2020-09-15,"1-66970430",287995,43,88349.27,81003.42,7345.84
"29043577420209","LN004",2020-09-15,"1-66970430",287786,19,53896.16,48007.38,5888.78
"29043577420209","LN005",2020-09-15,"1-66970430",287791,49,48781.6,42494.71,6286.89
"29043577420209","LN006",2020-09-15,"1-66970430",287986,38,41679.04,34999.37,6679.66
"29043577420209","LN007",2020-09-15,"1-66970430",287984,58,41396.42,31717.54,9678.88
"29043577420209","LN008",2020-09-15,"1-66970430",287991,64,29476.75,25233.94,4242.81
"29043577420209","LN009",2020-09-15,"1-66970430",287988,70,37395.26,34471.94,2923.31
"29043577520209","LN001",2020-09-16,"1-66970466",288005,20,85060.96,76157.28,8903.67
"29043577520209","LN002",2020-09-16,"1-66970466",288003,32,90598.15,81616.01,8982.14
"29043577520209","LN003",2020-09-16,"1-66970466",287835,59,54350.35,53513.27,837.08
"29043577520209","LN004",2020-09-16,"1-66970466",287815,66,30447.33,24351.23,6096.09
"29043577520209","LN005",2020-09-16,"1-66970466",287828,18,26592.32,20631.49,5960.83
"29043577620209","LN001",2020-09-17,"1-66970760",287714,13,63610.99,53950.09,9660.89
"29043577620209","LN002",2020-09-17,"1-66970760",287753,4,96542.14,90180.75,6361.39
"29043577620209","LN003",2020-09-17,"1-66970760",287759,29,84151.3,81866.94,2284.36
"29043577620209","LN004",2020-09-17,"1-66970760",287974,4,96512.58,95148.67,1363.9
"29043577620209","LN005",2020-09-17,"1-66970760",287941,6,93195.66,88773.27,4422.39
"29043577620209","LN006",2020-09-17,"1-66970760",287963,38,64634.88,55449.42,9185.46
"29043577620209","LN007",2020-09-17,"1-66970760",287930,34,74368.04,65773.6,8594.44
"29043577720209","LN001",2020-09-18,"1-66970563",287952,2,18827.04,10395.95,8431.08
"29043577720209","LN002",2020-09-18,"1-66970563",287928,10,36366.88,30734.65,5632.23
"29043577720209","LN003",2020-09-18,"1-66970563",287866,73,75283.94,71974.24,3309.69
"29043577720209","LN004",2020-09-18,"1-66970563",287738,37,103317.21,93742.87,9574.33
"29043577720209","LN005",2020-09-18,"1-66970563",287727,41,91615.21,85630.28,5984.92
"29043577720209","LN006",2020-09-18,"1-66970563",287766,32,62339.41,54759.42,7579.99
"29043577720209","LN007",2020-09-18,"1-66970563",287891,27,24984.93,18072.11,6912.82
"29043577820209","LN001",2020-09-19,"1-66970475",287989,9,24758.99,16216.14,8542.85
"29043577820209","LN002",2020-09-19,"1-66970475",287987,71,104239.9,96732.39,7507.51
"29043577820209","LN003",2020-09-19,"1-66970475",287995,70,42131.2,33165.5,8965.69
"29043577820209","LN004",2020-09-19,"1-66970475",287786,39,41546.92,33885.69,7661.22
"29043577820209","LN005",2020-09-19,"1-66970475",287791,33,47009.21,37623.75,9385.46
"29043577820209","LN006",2020-09-19,"1-66970475",287986,5,65466.32,62390.69,3075.63
"29043577820209","LN007",2020-09-19,"1-66970475",287984,25,66185.67,57760.92,8424.74
"29043577920209","LN001",2020-09-22,"1-66970685",287991,5,56540.63,50920.38,5620.25
"29043577920209","LN002",2020-09-22,"1-66970685",287988,61,80796.84,75784.55,5012.29
"29043577920209","LN003",2020-09-22,"1-66970685",288005,28,89696.53,88685.32,1011.21
"29043577920209","LN004",2020-09-22,"1-66970685",288003,44,27300.13,22991.49,4308.63
"29043577920209","LN005",2020-09-22,"1-66970685",287835,31,61308.48,61118.56,189.91
"29043577920209","LN006",2020-09-22,"1-66970685",287815,20,66839.22,61931.38,4907.84
"29043578020209","LN001",2020-09-23,"1-66970744",287828,36,70356.98,63330.07,7026.9
"29043578020209","LN002",2020-09-23,"1-66970744",287714,51,100392.94,93728.98,6663.96
"29043578020209","LN003",2020-09-23,"1-66970744",287753,58,15228.07,11372.69,3855.38
"29043578020209","LN004",2020-09-23,"1-66970744",287759,25,57508.24,56931.25,576.99
"29043578020209","LN005",2020-09-23,"1-66970744",287974,63,102069.35,97082.77,4986.58
"29043578020209","LN006",2020-09-23,"1-66970744",287941,22,63661.02,56161.73,7499.28
"29043578120209","LN001",2020-09-24,"1-66970516",287963,61,41889.23,35952.07,5937.15
"29043578120209","LN002",2020-09-24,"1-66970516",287930,36,77797.04,75733.57,2063.46
"29043578120209","LN003",2020-09-24,"1-66970516",287952,11,44163.68,36520.54,7643.14
"29043578120209","LN004",2020-09-24,"1-66970516",287928,8,99910.2,90035.97,9874.22
"29043578120209","LN005",2020-09-24,"1-66970516",287866,69,27156.4,19309.66,7846.73
"29043578120209","LN006",2020-09-24,"1-66970516",287738,32,94721.06,91009.77,3711.28
"29043578120209","LN007",2020-09-24,"1-66970516",287727,65,35457.93,31968.7,3489.22
"29043578220209","LN001",2020-09-25,"1-66970539",287766,12,72632.84,68243.29,4389.54
"29043578220209","LN002",2020-09-25,"1-66970539",287891,31,40607.43,34649.19,5958.24
"29043578220209","LN003",2020-09-25,"1-66970539",287989,63,42062.55,32580.07,9482.48
"29043578220209","LN004",2020-09-25,"1-66970539",287987,30,52546.68,46308.55,6238.12
"29043578220209","LN005",2020-09-25,"1-66970539",287995,7,79717.36,70599.66,9117.69
"29043578220209","LN006",2020-09-25,"1-66970539",287786,32,78129.44,68368.52,9760.92
"29043578320209","LN001",2020-09-26,"1-66970768",287791,72,16625.34,15288.92,1336.41
"29043578320209","LN002",2020-09-26,"1-66970768",287986,45,22763.33,20307.13,2456.2
"29043578320209","LN003",2020-09-26,"1-66970768",287984,38,77914.13,77371.42,542.71
"29043578320209","LN004",2020-09-26,"1-66970768",287991,37,33029.77,29430.28,3599.49
"29043578320209","LN005",2020-09-26,"1-66970768",287988,50,42855.66,36322.13,6533.52
"29043578320209","LN006",2020-09-26,"1-66970768",288005,69,61298.06,59006.08,2291.98
"29043578420209","LN001",2020-09-29,"1-66970473",288003,24,75740.42,67756.16,7984.26
"29043578420209","LN002",2020-09-29,"1-66970473",287835,30,90684.03,81606.07,9077.96
"29043578420209","LN003",2020-09-29,"1-66970473",287815,27,51899.88,43115.03,8784.84
"29043578420209","LN004",2020-09-29,"1-66970473",287828,3,11968.52,5188.1,6780.41
"29043578420209","LN005",2020-09-29,"1-66970473",287714,30,68698.81,67578.42,1120.39
"29043578420209","LN006",2020-09-29,"1-66970473",287753,42,92683.51,90089.15,2594.35
"29043578420209","LN007",2020-09-29,"1-66970473",287759,69,50174.69,45118.03,5056.66
"29043578420209","LN008",2020-09-29,"1-66970473",287974,19,26576.33,18156.72,8419.61
"29043578420209","LN009",2020-09-29,"1-66970473",287941,48,66919.87,58046.97,8872.9
"29043578420209","LN010",2020-09-29,"1-66970473",287963,7,75535.13,73311.98,2223.14
"29043578520209","LN001",2020-09-30,"1-66970617",287930,33,40433.97,36001.09,4432.87
"29043578520209","LN002",2020-09-30,"1-66970617",287952,44,4549.74,2837.09,1712.64
"29043578520209","LN003",2020-09-30,"1-66970617",287928,38,50736.82,42213.98,8522.83
"29043578520209","LN004",2020-09-30,"1-66970617",287866,57,100918.59,93036.21,7882.38
"29043578520209","LN005",2020-09-30,"1-66970617",287738,73,32730.87,24548.31,8182.56
"29043578520209","LN006",2020-09-30,"1-66970617",287727,36,66518.79,57648.91,8869.88
"29043578520209","LN007",2020-09-30,"1-66970617",287766,2,52720.28,46669.32,6050.96
"29043578520209","LN008",2020-09-30,"1-66970617",287891,53,46211.85,39371.52,6840.33
"29043578520209","LN009",2020-09-30,"1-66970617",287989,57,27503,22869.26,4633.74
"29043578520209","LN010",2020-09-30,"1-66970617",287987,63,103211.15,98444.49,4766.66
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
