"Invoice.Number","Line.Item","Date","Account","Product","Quantity","Gross.Value","Net.Value","VAT"
290435650,"LN009",2018-07-15,"1-66970615",287739,49,37505,31205,6300
290435651,"LN001",2018-07-16,"1-66970750",287985,31,1012.16,794.3,217.86
290435651,"LN002",2018-07-16,"1-66970750",287838,2,1719.27,1383.56,335.71
290435651,"LN003",2018-07-16,"1-66970750",287818,3,156.37,81.14,75.23
290435651,"LN004",2018-07-16,"1-66970750",287831,2,1409.96,1125.8,284.16
290435651,"LN005",2018-07-16,"1-66970750",287812,3,156.37,81.14,75.23
290435652,"LN001",2018-07-17,"1-66970491",287825,7,8237.58,6815.48,1422.1
290435652,"LN002",2018-07-17,"1-66970491",287840,6,293.42,195.35,98.07
290435652,"LN003",2018-07-17,"1-66970491",287788,6,388.46,274.55,113.91
290435652,"LN004",2018-07-17,"1-66970491",287793,7,9043.4,7487,1556.4
290435652,"LN005",2018-07-17,"1-66970491",287803,2,1790,1442.5,347.5
290435652,"LN006",2018-07-17,"1-66970491",287804,5,6560.6,5418,1142.6
290435652,"LN007",2018-07-17,"1-66970491",287949,7,9356.6,7748,1608.6
290435653,"LN001",2018-07-18,"1-66970452",287971,3,2977.4,2432,545.4
290435653,"LN002",2018-07-18,"1-66970452",287938,14,18995.6,15780.5,3215.1
290435653,"LN003",2018-07-18,"1-66970452",287960,3,2977.4,2432,545.4
290435653,"LN004",2018-07-18,"1-66970452",287808,2,1616.74,1298.12,318.62
290435653,"LN005",2018-07-18,"1-66970452",287975,11,768.92,591.6,177.32
290435653,"LN006",2018-07-18,"1-66970452",287942,6,8873,7345,1528
290435653,"LN007",2018-07-18,"1-66970452",287964,3,3240.8,2651.5,589.3
290435654,"LN001",2018-07-21,"1-66970719",287931,5,5621,4635,986
290435654,"LN002",2018-07-21,"1-66970719",287953,29,38957,32415,6542
290435654,"LN003",2018-07-21,"1-66970719",287929,4,4403.9,3620.75,783.15
290435654,"LN004",2018-07-21,"1-66970719",287923,11,643.52,487.1,156.42
290435654,"LN005",2018-07-21,"1-66970719",287801,7,8188.4,6774.5,1413.9
290435654,"LN006",2018-07-21,"1-66970719",287739,3,183.7,103.92,79.78
290435654,"LN007",2018-07-21,"1-66970719",287985,9,652.71,494.76,157.95
290435655,"LN001",2018-07-22,"1-66970431",287838,4,4891.7,4027.25,864.45
290435655,"LN002",2018-07-22,"1-66970431",287818,11,421.52,302.1,119.42
290435655,"LN003",2018-07-22,"1-66970431",287831,21,732.44,561.2,171.24
290435655,"LN004",2018-07-22,"1-66970431",287812,5,6910.18,5709.32,1200.86
290435655,"LN005",2018-07-22,"1-66970431",287825,2,1521.2,1218.5,302.7
290435655,"LN006",2018-07-22,"1-66970431",287840,13,18234.2,15146,3088.2
290435656,"LN001",2018-07-23,"1-66970463",287788,3,3198.2,2616,582.2
290435656,"LN002",2018-07-23,"1-66970463",287793,6,423.38,303.65,119.73
290435656,"LN003",2018-07-23,"1-66970463",287803,9,13821.8,11469,2352.8
290435656,"LN004",2018-07-23,"1-66970463",287804,2,1784.6,1438,346.6
290435656,"LN005",2018-07-23,"1-66970463",287949,6,8663,7170,1493
290435656,"LN006",2018-07-23,"1-66970463",287971,6,374.72,263.1,111.62
290435657,"LN001",2018-07-24,"1-66970819",287938,11,691.64,527.2,164.44
290435657,"LN002",2018-07-24,"1-66970819",287960,20,32737.4,27232,5505.4
290435657,"LN003",2018-07-24,"1-66970819",287808,2,1792.1,1444.25,347.85
290435657,"LN004",2018-07-24,"1-66970819",287975,5,6611,5460,1151
290435657,"LN005",2018-07-24,"1-66970819",287942,2,1407.2,1123.5,283.7
290435657,"LN006",2018-07-24,"1-66970819",287964,2,1407.2,1123.5,283.7
290435657,"LN007",2018-07-24,"1-66970819",287931,2,1499.6,1200.5,299.1
290435658,"LN001",2018-07-25,"1-66970360",287953,2,1822.38,1469.48,352.9
290435658,"LN002",2018-07-25,"1-66970360",287929,11,799.4,617,182.4
290435658,"LN003",2018-07-25,"1-66970360",287923,2,1827.56,1473.8,353.76
290435658,"LN004",2018-07-25,"1-66970360",287801,6,237.98,149.15,88.83
290435658,"LN005",2018-07-25,"1-66970360",287739,11,761.24,585.2,176.04
290435658,"LN006",2018-07-25,"1-66970360",287985,6,420.32,301.1,119.22
290435659,"LN001",2018-07-28,"1-66970426",287838,10,13332.8,11061.5,2271.3
290435659,"LN002",2018-07-28,"1-66970426",287818,3,3013.4,2462,551.4
290435659,"LN003",2018-07-28,"1-66970426",287831,2,1539.2,1233.5,305.7
290435659,"LN004",2018-07-28,"1-66970426",287812,11,768.92,591.6,177.32
290435659,"LN005",2018-07-28,"1-66970426",287825,5,7111.4,5877,1234.4
290435659,"LN006",2018-07-28,"1-66970426",287840,6,409.94,292.45,117.49
290435660,"LN001",2018-07-29,"1-66970810",287788,6,6936.5,5731.25,1205.25
290435660,"LN002",2018-07-29,"1-66970810",287793,6,351.92,244.1,107.82
290435660,"LN003",2018-07-29,"1-66970810",287803,15,19019.6,15800.5,3219.1
290435660,"LN004",2018-07-29,"1-66970810",287804,16,583.94,437.45,146.49
290435660,"LN005",2018-07-29,"1-66970810",287949,6,151.16,76.8,74.36
290435660,"LN006",2018-07-29,"1-66970810",287971,25,750.44,576.2,174.24
290435660,"LN007",2018-07-29,"1-66970810",287938,12,14829.2,12308.5,2520.7
290435660,"LN008",2018-07-29,"1-66970810",287960,2,1454,1162.5,291.5
290435660,"LN009",2018-07-29,"1-66970810",287808,5,5480.6,4518,962.6
290435660,"LN010",2018-07-29,"1-66970810",287975,16,599.06,450.05,149.01
290435661,"LN001",2018-07-30,"1-66970740",287942,9,341.77,235.64,106.13
290435661,"LN002",2018-07-30,"1-66970740",287964,11,658.52,499.6,158.92
290435661,"LN003",2018-07-30,"1-66970740",287931,37,61970.6,51593,10377.6
290435661,"LN004",2018-07-30,"1-66970740",287953,20,31625.9,26305.75,5320.15
290435661,"LN005",2018-07-30,"1-66970740",287929,2,1726.1,1389.25,336.85
290435661,"LN006",2018-07-30,"1-66970740",287923,23,35645.6,29655.5,5990.1
290435661,"LN007",2018-07-30,"1-66970740",287801,5,323.77,220.64,103.13
290435661,"LN008",2018-07-30,"1-66970740",287739,6,342.8,236.5,106.3
290435661,"LN009",2018-07-30,"1-66970740",287985,11,606.56,456.3,150.26
290435661,"LN010",2018-07-30,"1-66970740",287838,2,1418.9,1133.25,285.65
290435662,"LN001",2018-07-31,"1-66970440",287818,4,5349.8,4409,940.8
290435662,"LN002",2018-07-31,"1-66970440",287831,3,3504.2,2871,633.2
290435662,"LN003",2018-07-31,"1-66970440",287812,33,47882.6,39853,8029.6
290435662,"LN004",2018-07-31,"1-66970440",287825,4,4700.9,3868.25,832.65
290435662,"LN005",2018-07-31,"1-66970440",287840,4,4832.3,3977.75,854.55
290435662,"LN006",2018-07-31,"1-66970440",287788,11,14695.4,12197,2498.4
290435662,"LN007",2018-07-31,"1-66970440",287793,3,3155.6,2580.5,575.1
290435662,"LN008",2018-07-31,"1-66970440",287803,34,48119.6,40050.5,8069.1
290435662,"LN009",2018-07-31,"1-66970440",287804,3,3162.2,2586,576.2
290435662,"LN010",2018-07-31,"1-66970440",287949,3,3727.4,3057,670.4
290435662,"LN011",2018-07-31,"1-66970440",287971,5,6330.2,5226,1104.2
290435662,"LN012",2018-07-31,"1-66970440",287938,6,335.78,230.65,105.13
290435662,"LN013",2018-07-31,"1-66970440",287960,15,24727.4,20557,4170.4
290435662,"LN014",2018-07-31,"1-66970440",287808,16,26489,22025,4464
290435664,"LN001",2018-07-01,"1-66970752",287801,2,1454,1162.5,291.5
290435664,"LN002",2018-07-01,"1-66970752",287739,9,12019.4,9967,2052.4
290435664,"LN003",2018-07-01,"1-66970752",287985,11,15008,12457.5,2550.5
290435664,"LN004",2018-07-01,"1-66970752",287838,57,98681,82185,16496
290435664,"LN005",2018-07-01,"1-66970752",287818,49,69458.6,57833,11625.6
290435664,"LN006",2018-07-01,"1-66970752",287831,49,69458.6,57833,11625.6
290435664,"LN007",2018-07-01,"1-66970752",287812,49,69458.6,57833,11625.6
290435665,"LN001",2018-07-02,"1-66970469",287825,61,103205,85955,17250
290435665,"LN002",2018-07-02,"1-66970469",287840,49,69458.6,57833,11625.6
290435665,"LN003",2018-07-02,"1-66970469",287788,50,84296,70197.5,14098.5
290435665,"LN004",2018-07-02,"1-66970469",287793,50,70331,58560,11771
290435665,"LN005",2018-07-02,"1-66970469",287803,46,69310.28,57709.4,11600.88
290435665,"LN006",2018-07-02,"1-66970469",287804,57,89021,74135,14886
290435665,"LN007",2018-07-02,"1-66970469",287949,61,92945,77405,15540
290435665,"LN008",2018-07-02,"1-66970469",287971,61,92945,77405,15540
290435666,"LN001",2018-07-03,"1-66970467",287938,57,98681,82185,16496
290435666,"LN002",2018-07-03,"1-66970467",287960,61,95303,79370,15933
290435666,"LN003",2018-07-03,"1-66970467",287808,61,86105,71705,14400
290435666,"LN004",2018-07-03,"1-66970467",287975,41,59393,49445,9948
290435666,"LN005",2018-07-03,"1-66970467",287942,49,69458.6,57833,11625.6
290435666,"LN006",2018-07-03,"1-66970467",287964,51,41285,34355,6930
290435667,"LN001",2018-07-04,"1-66970400",287931,33,49683.94,41354.12,8329.82
290435667,"LN002",2018-07-04,"1-66970400",287953,50,84296,70197.5,14098.5
290435667,"LN003",2018-07-04,"1-66970400",287929,61,103205,85955,17250
290435667,"LN004",2018-07-04,"1-66970400",287923,57,93053,77495,15558
290435667,"LN005",2018-07-04,"1-66970400",287801,61,97067,80840,16227
290435667,"LN006",2018-07-04,"1-66970400",287739,50,84296,70197.5,14098.5
290435668,"LN001",2018-07-07,"1-66970807",287985,61,97067,80840,16227
290435668,"LN002",2018-07-07,"1-66970807",287838,61,103205,85955,17250
290435668,"LN003",2018-07-07,"1-66970807",287818,57,98681,82185,16496
290435668,"LN004",2018-07-07,"1-66970807",287831,57,82301,68535,13766
290435668,"LN005",2018-07-07,"1-66970807",287812,49,69458.6,57833,11625.6
290435668,"LN006",2018-07-07,"1-66970807",287825,49,69458.6,57833,11625.6
290435669,"LN001",2018-07-08,"1-66970420",287840,61,92945,77405,15540
290435669,"LN002",2018-07-08,"1-66970420",287788,61,86105,71705,14400
290435669,"LN003",2018-07-08,"1-66970420",287793,41,59393,49445,9948
290435669,"LN004",2018-07-08,"1-66970420",287803,49,69458.6,57833,11625.6
290435670,"LN001",2018-07-09,"1-66970645",287804,33,49683.94,41354.12,8329.82
290435670,"LN002",2018-07-09,"1-66970645",287949,50,84296,70197.5,14098.5
290435670,"LN003",2018-07-09,"1-66970645",287971,61,103205,85955,17250
290435670,"LN004",2018-07-09,"1-66970645",287938,57,93053,77495,15558
290435670,"LN005",2018-07-09,"1-66970645",287960,61,97067,80840,16227
290435670,"LN006",2018-07-09,"1-66970645",287808,61,97067,80840,16227
290435670,"LN007",2018-07-09,"1-66970645",287975,61,97067,80840,16227
290435670,"LN008",2018-07-09,"1-66970645",287942,61,103205,85955,17250
290435671,"LN001",2018-07-10,"1-66970791",287964,57,89021,74135,14886
290435671,"LN002",2018-07-10,"1-66970791",287931,57,89021,74135,14886
290435671,"LN003",2018-07-10,"1-66970791",287953,61,92945,77405,15540
290435671,"LN004",2018-07-10,"1-66970791",287929,61,92945,77405,15540
290435671,"LN005",2018-07-10,"1-66970791",287923,49,75233,62645,12588
290435671,"LN006",2018-07-10,"1-66970791",287801,61,103205,85955,17250
290435671,"LN007",2018-07-10,"1-66970791",287739,49,82937,69065,13872
290435672,"LN001",2018-07-11,"1-66970647",287985,61,86105,71705,14400
290435672,"LN002",2018-07-11,"1-66970647",287838,49,69458.6,57833,11625.6
290435672,"LN003",2018-07-11,"1-66970647",287818,46,69310.28,57709.4,11600.88
290435672,"LN004",2018-07-11,"1-66970647",287831,11,684.44,521.2,163.24
290435672,"LN005",2018-07-11,"1-66970647",287812,6,8663,7170,1493
290435672,"LN006",2018-07-11,"1-66970647",287825,16,955.28,746.9,208.38
290435672,"LN007",2018-07-11,"1-66970647",287840,4,4232,3477.5,754.5
290435672,"LN008",2018-07-11,"1-66970647",287788,12,14957.9,12415.75,2542.15
290435672,"LN009",2018-07-11,"1-66970647",287793,3,1625,1305,320
290435673,"LN001",2018-07-14,"1-66970406",287803,40,30485,25355,5130
290435673,"LN002",2018-07-14,"1-66970406",287804,14,19229.6,15975.5,3254.1
290435673,"LN003",2018-07-14,"1-66970406",287949,4,4487.6,3690.5,797.1
290435673,"LN004",2018-07-14,"1-66970406",287971,2,1539.2,1233.5,305.7
290435673,"LN005",2018-07-14,"1-66970406",287938,6,416.96,298.3,118.66
290435673,"LN006",2018-07-14,"1-66970406",287960,3,3003.2,2453.5,549.7
290435673,"LN007",2018-07-14,"1-66970406",287808,40,53662.7,44669.75,8992.95
290435674,"LN001",2018-07-15,"1-66970615",287975,6,351.92,244.1,107.82
290435674,"LN002",2018-07-15,"1-66970615",287942,2,1418.9,1133.25,285.65
290435674,"LN003",2018-07-15,"1-66970615",287964,39,51513.2,42878.5,8634.7
290435674,"LN004",2018-07-15,"1-66970615",287931,6,354.26,246.05,108.21
290435674,"LN005",2018-07-15,"1-66970615",287953,16,1163.36,920.3,243.06
290435674,"LN006",2018-07-15,"1-66970615",287929,11,410.96,293.3,117.66
290435674,"LN007",2018-07-15,"1-66970615",287923,2,1508.1,1207.58,300.52
290435674,"LN008",2018-07-15,"1-66970615",287801,4,2540,2067.5,472.5
290435674,"LN009",2018-07-15,"1-66970615",287739,13,9965,8255,1710
290435675,"LN001",2018-07-16,"1-66970750",287985,16,938.72,733.1,205.62
290435675,"LN002",2018-07-16,"1-66970750",287838,2,1824.8,1471.5,353.3
290435675,"LN003",2018-07-16,"1-66970750",287818,2,1826.6,1473,353.6
290435675,"LN004",2018-07-16,"1-66970750",287831,3,3588.2,2941,647.2
290435675,"LN005",2018-07-16,"1-66970750",287812,6,8004.5,6621.25,1383.25
290435676,"LN001",2018-07-17,"1-66970491",287825,4,4368.8,3591.5,777.3
290435676,"LN002",2018-07-17,"1-66970491",287840,11,638.84,483.2,155.64
290435676,"LN003",2018-07-17,"1-66970491",287788,19,25067,20840,4227
290435676,"LN004",2018-07-17,"1-66970491",287793,2,1511.3,1210.25,301.05
290435676,"LN005",2018-07-17,"1-66970491",287803,16,932.78,728.15,204.63
290435676,"LN006",2018-07-17,"1-66970491",287804,11,13604,11287.5,2316.5
290435676,"LN007",2018-07-17,"1-66970491",287949,4,4091.6,3360.5,731.1
290435677,"LN001",2018-07-18,"1-66970452",287971,16,615.8,464,151.8
290435677,"LN002",2018-07-18,"1-66970452",287938,2,895.3,696.92,198.38
290435677,"LN003",2018-07-18,"1-66970452",287960,6,356.24,247.7,108.54
290435677,"LN004",2018-07-18,"1-66970452",287808,2,1521.2,1218.5,302.7
290435677,"LN005",2018-07-18,"1-66970452",287975,2,1579.1,1266.75,312.35
290435677,"LN006",2018-07-18,"1-66970452",287942,4,4607.3,3790.25,817.05
290435677,"LN007",2018-07-18,"1-66970452",287964,12,16720.1,13884.25,2835.85
290435678,"LN001",2018-07-21,"1-66970719",287931,11,775.64,597.2,178.44
290435678,"LN002",2018-07-21,"1-66970719",287953,6,8247.5,6823.75,1423.75
290435678,"LN003",2018-07-21,"1-66970719",287929,10,12144.8,10071.5,2073.3
290435678,"LN004",2018-07-21,"1-66970719",287923,3,2749.4,2242,507.4
290435678,"LN005",2018-07-21,"1-66970719",287801,21,1533.8,1229,304.8
290435678,"LN006",2018-07-21,"1-66970719",287739,12,445.56,322.13,123.43
290435678,"LN007",2018-07-21,"1-66970719",287985,12,17294.3,14362.75,2931.55
290435679,"LN001",2018-07-22,"1-66970431",287838,16,877.34,681.95,195.39
290435679,"LN002",2018-07-22,"1-66970431",287818,5,5889.8,4859,1030.8
290435679,"LN003",2018-07-22,"1-66970431",287831,5,5889.8,4859,1030.8
290435679,"LN004",2018-07-22,"1-66970431",287812,61,87436.97,72815,14621.97
290435679,"LN005",2018-07-22,"1-66970431",287825,6,382.82,269.85,112.97
290435679,"LN006",2018-07-22,"1-66970431",287840,3,3162.2,2586,576.2
290435680,"LN001",2018-07-23,"1-66970463",287788,16,26489,22025,4464
290435680,"LN002",2018-07-23,"1-66970463",287793,11,748.64,574.7,173.94
290435680,"LN003",2018-07-23,"1-66970463",287803,2,1454,1162.5,291.5
290435680,"LN004",2018-07-23,"1-66970463",287804,2,1454,1162.5,291.5
290435680,"LN005",2018-07-23,"1-66970463",287949,2,1711.4,1377,334.4
290435680,"LN006",2018-07-23,"1-66970463",287971,5,6042.2,4986,1056.2
290435681,"LN001",2018-07-24,"1-66970819",287938,11,15008,12457.5,2550.5
290435681,"LN002",2018-07-24,"1-66970819",287960,3,2977.4,2432,545.4
290435681,"LN003",2018-07-24,"1-66970819",287808,3,3299.6,2700.5,599.1
290435681,"LN004",2018-07-24,"1-66970819",287975,4,4126.7,3389.75,736.95
290435681,"LN005",2018-07-24,"1-66970819",287942,4,4126.7,3389.75,736.95
290435681,"LN006",2018-07-24,"1-66970819",287964,2,1784.6,1438,346.6
290435681,"LN007",2018-07-24,"1-66970819",287931,45,65814.2,54796,11018.2
290435682,"LN001",2018-07-25,"1-66970360",287953,11,15008,12457.5,2550.5
290435682,"LN002",2018-07-25,"1-66970360",287929,16,961.58,752.15,209.43
290435682,"LN003",2018-07-25,"1-66970360",287923,11,723.56,553.8,169.76
290435682,"LN004",2018-07-25,"1-66970360",287801,4,4700.9,3868.25,832.65
290435682,"LN005",2018-07-25,"1-66970360",287739,11,684.44,521.2,163.24
290435682,"LN006",2018-07-25,"1-66970360",287985,2,1654.1,1329.25,324.85
290435683,"LN001",2018-07-28,"1-66970426",287838,9,13821.8,11469,2352.8
290435683,"LN002",2018-07-28,"1-66970426",287818,16,1163.72,920.6,243.12
290435683,"LN003",2018-07-28,"1-66970426",287831,16,22511,18710,3801
290435683,"LN004",2018-07-28,"1-66970426",287812,3,3515,2880,635
290435683,"LN005",2018-07-28,"1-66970426",287825,5,6560.6,5418,1142.6
290435683,"LN006",2018-07-28,"1-66970426",287840,2,1613.6,1295.5,318.1
290435684,"LN001",2018-07-29,"1-66970810",287788,29,40838.6,33983,6855.6
290435684,"LN002",2018-07-29,"1-66970810",287793,11,14695.4,12197,2498.4
290435684,"LN003",2018-07-29,"1-66970810",287803,13,17621.48,14635.4,2986.08
290435684,"LN004",2018-07-29,"1-66970810",287804,49,37505,31205,6300
290435684,"LN005",2018-07-29,"1-66970810",287949,2,1666.86,1339.88,326.98
290435684,"LN006",2018-07-29,"1-66970810",287971,25,822.73,636.44,186.29
290435684,"LN007",2018-07-29,"1-66970810",287938,11,521.84,385.7,136.14
290435684,"LN008",2018-07-29,"1-66970810",287960,8,513.98,379.15,134.83
290435684,"LN009",2018-07-29,"1-66970810",287808,2,1689.9,1359.08,330.82
290435684,"LN010",2018-07-29,"1-66970810",287975,25,920.65,718.04,202.61
290435685,"LN001",2018-07-30,"1-66970740",287942,6,409.64,292.2,117.44
290435685,"LN002",2018-07-30,"1-66970740",287964,7,338.24,232.7,105.54
290435685,"LN003",2018-07-30,"1-66970740",287931,2,1409.96,1125.8,284.16
290435685,"LN004",2018-07-30,"1-66970740",287953,4,4720.23,3884.36,835.87
290435685,"LN005",2018-07-30,"1-66970740",287929,3,3143.72,2570.6,573.12
290435685,"LN006",2018-07-30,"1-66970740",287923,7,8775.85,7264.04,1511.81
290435685,"LN007",2018-07-30,"1-66970740",287801,2,1776.3,1431.08,345.22
290435685,"LN008",2018-07-30,"1-66970740",287739,2,1776.3,1431.08,345.22
290435685,"LN009",2018-07-30,"1-66970740",287985,2,1735.98,1397.48,338.5
290435685,"LN010",2018-07-30,"1-66970740",287838,11,521.84,385.7,136.14
290435686,"LN001",2018-07-31,"1-66970440",287818,16,20198,16782.5,3415.5
290435686,"LN002",2018-07-31,"1-66970440",287831,36,47042,39152.5,7889.5
290435686,"LN003",2018-07-31,"1-66970440",287812,13,16171.4,13427,2744.4
290435686,"LN004",2018-07-31,"1-66970440",287825,2,1673.9,1345.75,328.15
290435686,"LN005",2018-07-31,"1-66970440",287840,2,1616.74,1298.12,318.62
290435686,"LN006",2018-07-31,"1-66970440",287788,16,1120.88,884.9,235.98
290435686,"LN007",2018-07-31,"1-66970440",287793,11,17681,14685,2996
290435686,"LN008",2018-07-31,"1-66970440",287803,6,8004.5,6621.25,1383.25
290435686,"LN009",2018-07-31,"1-66970440",287804,2,1499.6,1200.5,299.1
290435686,"LN010",2018-07-31,"1-66970440",287949,9,11177,9265,1912
290435686,"LN011",2018-07-31,"1-66970440",287971,2,1454,1162.5,291.5
290435686,"LN012",2018-07-31,"1-66970440",287938,2,1511.3,1210.25,301.05
290435686,"LN013",2018-07-31,"1-66970440",287960,6,354.26,246.05,108.21
290435686,"LN014",2018-07-31,"1-66970440",287808,6,6834.5,5646.25,1188.25
